"","Rod.PR.CCA0","Rod.PR.CCA1","Bipolar.CCA2","Others.CCA3","MG.CCA4","Cone.PR.CCA5","Bipolar.CCA6","Bipolar.CCA7","Bipolar.CCA8","Amacrine.CCA9","Rod.PR.CCA10","Microglia.CCA11","RGC.CCA12"
"RP11-338N10.1",0.0190768899611662,0.0405894353786493,0.00724790012283996,0.0153828128072384,0.0103469326518154,0.0510915708447718,0.0136786293526141,0.00724339783021383,0,0.00555860661296311,0.0945975347882434,0.0138507991911133,0
"RP11-338N10.2",0.022046239137541,0.0603015446473455,0.00396684038783005,0.00204240273159111,0,0.0826050071061341,0.053783262855943,0,0,0.00667184401762434,0.295860811376425,0,0
"RP11-338N10.3",0.0374182013483383,0.108782503147749,0.00957938992084735,0.0518816898378787,0.02097499396702,0.113510564321522,0.0578066759539495,0.00418536128038572,0,0,0.0698430081934441,0,0.0719792124034579
"VAMP3",0.087531223499163,0.168389644949714,0.110136118531369,0.760030322812537,0.90817844590876,0.141016004309086,0.133618566365094,0.186720038031957,0.187452072577162,0.137215161285662,0.260507193777753,0.579604651650892,0.096301407529347
"PER3",0.291340979166968,0.687722096062521,1.09333200396455,0.297368719020591,0.819330497905793,0.519037689983565,1.5892615494323,2.18256035584889,1.5861029461954,0.943721314880428,0.916532658214955,0.0670216079889443,0.243202490393502
"UTS2",0.000931454626609647,0.000456734792010283,0,0.00331542231683701,0,0.023483520687887,0,0,0,0,0,0,0
"TNFRSF9",0.00077641529736497,0.00178145979769857,0,0,0,0,0,0,0,0,0,0,0
"PARK7",4.66559218620972,3.55815418230177,5.08383441599213,6.91900474527048,6.05451731411573,4.09392003825814,4.23384560234639,3.89858040002139,3.9490146494436,4.27377735672394,2.33207083908602,2.34274801068964,7.00241900091965
"ERRFI1",0.140923630419824,0.234427662195614,0.142280019005755,0.399211705872445,0.682371859955351,0.230900484629686,0.234658459368368,0.166084668849426,0.183126794550416,0.163411596713355,0.19120516487354,0.0526105462701796,0.092628805614526
"RP11-431K24.1",0.000568391296459121,0.00334010593550217,0.00262685337639972,0.00178193340487202,0.00586082303537886,0.00329864804909708,0,0,0.0107828802367058,0,0,0,0
"SLC45A1",0.0460844302514564,0.0426652107417122,0.0712891957389597,0.00743034239760803,0.0377126893553299,0.067891289670413,0.0716429550038349,0.0335014183022512,0.0914169331778744,0.0760001551712457,0,0,0.0456189811456751
"RERE",0.463793368400047,1.08661603420216,1.15014145503183,0.521923088142018,0.802185265229584,1.479642409524,2.26978825918307,1.53783098166793,1.89769067106755,2.07724409869629,1.04952636592004,0.10466544641374,0.0938124483555076
"RP5-1115A15.1",0.000597094279878796,0,0,0.0239654705500315,0,0,0,0,0,0,0,0,0
"ENO1",1.86903073224874,1.83971994192917,3.05141122347801,11.9905567661183,19.4602237047184,1.74324431085755,2.87559541524648,3.1052376029189,2.92664287479396,4.97746528135342,1.80477058862747,4.19756073097768,4.94206476841588
"ENO1-AS1",0.0553474834229696,0.0971776635480338,0.0665125032962888,0.0122188732944359,0.0659204595946196,0.057348610495724,0.0539264211885013,0.061958402003969,0.135041399108837,0.0208901976169901,0.439970321771542,0.134409892869728,0.0364922216829483
"SLC2A5",0,0.000932361290746053,0,0,0.00179158492560444,0,0,0,0,0,0,1.32172394420708,0
"GPR157",0.000582009753556488,0.00119638263083359,0.00600635064060418,0.00229973504752518,0.0409058897708574,0.00320260307577999,0.00343869494649391,0,0,0,0,0,0
"MIR34AHG",0,0,0,0,0.00321519630381033,0,0,0,0,0,0,0.0300079793852331,0
"LINC01759",0,0,0,0,0,0,0,0,0,0,0,0.00891792565482099,0
"H6PD",0.0163567221713477,0.0445717202250784,0.0450277224047912,0.0133446842923032,0.0916584434399971,0.0707934223413087,0.0853809201406602,0.0895238874176336,0.0529685920555586,0.078194011658439,0.0916770796029871,0.0261107410166282,0
"SPSB1",0.000246052130474358,0,0.00805354759294994,0.00719978170261878,0.0823315411457731,0.0130604589216361,0.00642603727487182,0,0,0.0344633494310645,0,0.0237981676645205,0.00928207770027243
"RP13-392I16.1",0.0390139913157496,0.0314539918557942,0.00188618318007466,0.0217676585009553,0,0.0060504215484739,0.0082537460588804,0,0.00729292469617676,0.0051076175007406,0.0894214432620943,0,0
"SLC25A33",0.809087582128353,1.02798795563071,0.256516391793873,1.48454030417709,1.96193576919164,0.815380593011622,0.219717586614026,0.226827958322218,0.0884589316647017,0.198062677104217,0.680254612964031,0.0348814389375846,0.325977092128982
"TMEM201",0.0801283496780557,0.13079353230295,0.137123924296174,0.019090056662118,0.0545518718059618,0.155181158764027,0.157450096416796,0.213436311376161,0.0898535330651944,0.112170710764546,0.302108061651019,0.0307056344080954,0.0548630617977528
"PIK3CD",0.000543568422327443,0,0,0.00400783451490974,0.00801650662525393,0,0,0,0,0,0,0.0408236262602894,0.109086942293008
"PIK3CD-AS2",0.00433594914969214,0.000596420996881911,0,0.11506718279241,0.0460127827621313,0.00408006224542962,0.0178119450465871,0,0,0,0,0,0
"CLSTN1",1.7055807260502,0.724577405285052,1.94570185887478,0.844462727476072,1.94152372509729,3.1061603330612,2.05289253858738,1.97600289882681,2.12984809449004,2.71176922208731,1.64493750049808,0.180541255415837,0.38692720122343
"CTNNBIP1",0.162667525246657,0.162191585315759,0.145724980759083,2.54771916487154,2.70033111016541,0.222851916105527,0.215460650746676,0.176319214207538,0.111688880988257,0.430135608561338,0.113703408139426,0.198632177484593,0.282955608492116
"RP11-84A14.5",0,0,0,0,0,0,0,0,0,0,0,0,0
"LZIC",0.304719872410702,0.33758388448091,0.237831475201312,0.728638165003226,0.496464968414115,0.263762913538832,0.26993473856689,0.444594286745512,0.201710583300083,0.356482597394036,0.167616908011475,0.3705688205185,0.408100868632924
"NMNAT1",0.0402030516167629,0.113194341652403,0.0717514460561181,0.0333422574172218,0.146963635266044,0.108589957185799,0.152558749642542,0.106128806033357,0.0704155355013868,0.0447358814081223,0.212142898638985,0.0606536599168079,0.0479758969093927
"RBP7",0.118809072232119,0.0795696508424002,0.00641671774152579,0.0230256987447395,0.0473805501102809,0.0017705332279512,0.00447136804188062,0,0,0.00963877718617105,0.0438681414458956,0.0231922594515157,0.0502053398399454
"UBE4B",0.113848906210169,0.211692581683676,0.106386841487891,0.19140465045799,0.188504232023022,0.0971513536738872,0.172343751837473,0.116445188823202,0.135613761956459,0.276921599656936,0.316624952640714,0.0763382084417427,0
"KIF1B",1.16078013093848,3.28184016844542,1.64460386869406,1.0642134177819,0.823652989488421,2.17665727168103,2.24873922418298,2.13556889556534,2.04383578187275,1.27987518771266,4.30075859440843,0.168294398050477,0.722288171755567
"PGD",0.398813234323861,0.381441522427926,0.0819037726354969,0.268343810541634,0.119196812691036,0.608468402608175,0.295479499166309,0.178576883200499,0.147559165053731,0.248514601305179,0.356432340087035,0.261571889759602,0.31408676167426
"RP4-736L20.3",0.00597855131043127,0.00376568038113854,0,0,0.0106477562515639,0,0,0,0,0,0,0,0
"APITD1-CORT",0.00700730623413863,0.00445632875572942,0.00313896249755946,0,0.00508821696157124,0.00667216891678012,0.00919980430315668,0.00892790183593373,0.0156223414400427,0,0,0,0.0233353168352643
"CENPS",0.260316340921052,0.242292743860611,0.0975877363635145,0.234110283837739,0.0822686446527787,0.297329477458352,0.106613430570079,0.0565202913654439,0.109848124959049,0.0321947233414814,0.182754082161259,0.0884994833846708,0.161343196761337
"CORT",0.000899746567329023,0.00101308787970027,0,0.0241926314083257,0,0,0,0,0,0,0,0,0
"DFFA",0.27948853258155,0.430521260105447,0.198214867058727,0.247033874911213,0.292317109442858,0.552454742857593,0.22241161567177,0.232102153379554,0.276674891886589,0.345653215865521,0.389339586239774,0.0923811854845186,0
"RP5-1113E3.3",0.00057911364109131,0.00585411256523794,0.00176701047978575,0.00481418914852881,0.00580251713193183,0.00578909739287999,0,0,0,0,0,0,0
"PEX14",1.52790521507142,1.74400601064441,0.177766768064302,0.607837975410175,0.285498517063296,0.584976395155522,0.259460308213447,0.253068658711171,0.189900872426356,0.29416623820599,1.73157394855779,0.267547362834587,0.0193290126547046
"CASZ1",0.624917421791969,2.00430621020858,0.0479677722302456,0.270956914546882,0.128306576082288,1.0562543695948,0.0550792556572505,0.0567726003295669,0.0749669764450968,0.247007534425003,1.98555641860522,0.0293774396577641,0
"RP4-734G22.3",0.00435145417954507,0.037851280834095,0.00341529588074333,0,0,0.00456597861934852,0,0,0,0,0.077202860681614,0,0.0212440065346564
"TARDBP",0.531627446227817,0.894914496190245,0.720187723505112,0.380137139730058,0.685070730539445,0.648787387515114,0.782925958013007,0.885009059688903,0.764197754605852,0.877488935392426,0.768038518665071,0.30831170629593,0.402101067520883
"RP4-635E18.9",0.000641871737548279,0.00292003077967163,0.00678731803200356,0,0,0,0,0.00501877020055006,0,0,0,0,0
"RP4-635E18.8",0.0133236068360304,0.050198587017559,0.0274891002702423,0.00481418914852881,0.0565360019132266,0.0217855935436451,0.0695766179100066,0.0336588990496357,0.04501594383775,0.105273416802618,0.0522528830528224,0,0
"SRM",0.133757119860739,0.122583065691297,0.210384977154743,0.192746603750703,0.101075754303723,0.186464076046192,0.245678729991316,0.17869958751908,0.167154936633535,0.4915169616499,0.068471433787991,0.442594582168112,0.193305996487805
"EXOSC10",0.181645502476425,0.512717479927979,0.150705799025526,0.0956480451902796,0.176402588098994,0.299409054327569,0.190598837026966,0.153539280169743,0.250069027998249,0.150051153114595,0.890708019443807,0.175629980785537,0
"RP4-635E18.7",0.00194699893214017,0.0141314523541913,0.0155596097728468,0,0.00385697562969948,0.0089973094502668,0,0,0,0,0,0,0
"RP4-635E18.6",0.00727399030525986,0.00474467757642709,0.00292289120706638,0.0105747765345644,0.00538578368538406,0.00252357014515575,0.00508390217962138,0,0,0.00519990515373,0,0,0.0191217751126273
"MTOR",0.120402864828484,0.279900314386854,0.13623393855624,0.0605215568944958,0.0804628167304032,0.212979512991591,0.190664622751553,0.143164394589343,0.127118706338557,0.187651902697104,0.267760391198508,0.0819691987697594,0.0479758969093927
"MTOR-AS1",0.01949194868081,0.0148075785775076,0,0,0.00496000992001984,0.00402751598923848,0,0.00423716604775795,0.0149259969073334,0,0,0,0
"ANGPTL7",0.0005048209400471,0,0,0.0144607513517187,0.0091558322651529,0,0,0,0,0,0,0,0
"UBIAD1",0.115958469770089,0.198328457055303,0.118540272354017,0.111592795905389,0.180135811384831,0.0986636485942227,0.119944526955071,0.115808337441686,0.13337274058258,0.110409524064723,0.23979365419337,0.0215292812609341,0
"DISP3",0.0559462716484459,0.0952976500044388,0.0423893360266481,0.0384949357669299,0.039659915149697,0.011911347787834,0.0190454906550987,0.127104965146541,0.07234529123249,0.218258950847309,0.143305008117221,0,0
"FBXO2",0.0422854625079704,0.0311334139135914,0.24461132554048,0.835634464599234,0.697722622374737,0.109963177071557,0.125850626785927,0.164391788135064,0.2101946938345,0.541650838119172,0.0475836997278212,0,4.35223152025394
"FBXO44",0.139317891812746,0.223092409020636,0.504806848722308,0.194125452090172,0.318400012714292,0.299278114440617,0.622689214941486,0.597631200916631,0.537032340962259,1.30922501249321,0.216138236495971,0.04925194195598,0.732476605561477
"FBXO6",0.125899871428383,0.131490311070506,0.10418749657169,0.0867963776908706,0.164972405155103,0.128631582580913,0.108702506481638,0.197050036328604,0.106418236049773,0.101241480193589,0,0.0491096618344198,0.0700495951133402
"MAD2L2",0.10394298445424,0.0901035104746913,0.089472844239103,0.178393190577254,0.215842276544738,0.0646350534390621,0.107440893409846,0.125971832789283,0.0889380533025643,0.120851321925935,0.0565122452597577,0.337014834806391,0.153546507317861
"DRAXIN",0.00073173105106826,0.00759099174452032,0,0,0.0144282023613962,0.00291571541451268,0.0130603033386053,0,0.00480975495260468,0.0170293269063869,0,0,0
"AGTRAP",0.106766390948811,0.123241706237842,0.111706248867084,0.217896285505128,0.299174639731348,0.268855439587143,0.028019818255086,0.00649187087928496,0.0844622861429957,0.0150745485422867,0.135405990486587,0.450699193015066,0
"C1orf167",0.000227705284511377,0.0026871118594497,0.00482125982089791,0,0,0,0,0,0,0,0,0,0
"MTHFR",0.0620144521168457,0.130262776028289,0.031990626293991,0.128866588481198,0.0769215598390382,0.0914578506869138,0.201657312938385,0.169067848285207,0.148616940146926,0.16961186802283,0.352074978875275,0.155459918705973,0
"CLCN6",0.0583329542045754,0.0904992906859475,0.0993373880967996,0.0516143249002453,0.0980842395273819,0.10215901366224,0.21373380872719,0.154324768968039,0.126970142241753,0.389749970239288,0.0566999724870213,0.0603681180654959,0.198866461171323
"NPPA-AS1",0.0115469095700964,0.00290760184311128,0,0.00174497899743279,0.0288736548453646,0.0163140502581091,0,0.00406014866640357,0,0.0116037375090652,0,0,0
"NPPA",0.000275425339351561,0,0,0,0,0,0,0.0106529399983808,0.0159668010500718,0,0,0,0
"NPPB",0,0,0.00309777059645714,0,0,0.00361490555697742,0,0.0181538194602415,0,0.407535299783285,0,0,0
"KIAA2013",0.0574241000065898,0.108310792090129,0.116794279865531,0.0406505304146575,0.113490907458406,0.101180446940153,0.102904005463909,0.0734074868589428,0.172932846128953,0.185967483858375,0.0629393956559229,0.0492562892572796,0
"PLOD1",0.00270444630341965,0.00637699678527726,0.0592059909722739,0.0110902216334324,0.102572199828641,0.0087099582623899,0.0513674413914741,0.052603736332968,0.0557173916686317,0.060072249758028,0,0.165552472738364,0.0479758969093927
"MFN2",0.205745889219898,0.251341273249548,0.241916363355672,0.189369493920354,0.147937957546709,0.280653177856476,0.262553014460006,0.436705768719122,0.269228606070966,0.356306116681921,0.160516106178066,0.217112631135969,0.251927243412103
"MIIP",0.237143192907605,0.274101586256717,0.14719842155618,0.116264534097871,0.177605668811915,0.10439926560396,0.214087015858114,0.23217362477181,0.284531719282215,0.311619399362082,0.150622766718598,0.184691721346673,0.356158007941703
"TNFRSF1B",0.000411549372102501,0.00120219761724432,0.00614090679086037,0,0.0063705629029381,0.00222254226830886,0,0,0,0.00695079670031779,0,1.05451684779521,0
"VPS13D",0.176289902612431,0.310268177461416,0.266526130727845,0.196906203390418,0.343054389733098,0.291533604792048,0.323787337985135,0.283571278076803,0.257263939427549,0.364615520751207,0.351568358234457,0.245659596641547,0.118703715526047
"DHRS3",0.0145705736248167,0.00664665695232642,0.00831955705487445,0.135423232792328,0.2008879433256,0.900978450377748,0.0230847331179063,0.0943758460333482,0,0.0788515218393566,0,0.841904685296017,0.0719792124034579
"RP11-474O21.5",0.000331971718134234,0.00169030143907493,0,0.0235237107242245,0,0.0395098892918536,0,0,0,0,0,0.0131617047039933,0
"HNRNPCL1",0.000420788712898218,0.000661545948203069,0.00348276484162823,0,0,0,0,0,0,0,0,0,0
"LRRC38",0.00507624221513818,0.00183688239825547,0.00185577303153515,0.00540746316436092,0.0330180942543973,0.0103753352385279,0.661741988526311,0,0.750213842849194,0.0582907161296967,0,0,0
"RP4-597A16.2",0,0,0,0,0,0,0.0403647754350918,0.00668681627303608,0.160306062614681,0.00891605710556255,0,0,0
"PDPN",0.0105919807395299,0.00149151135202775,0.0173566760192949,0.414227494109844,1.35220790516861,0,0.0292956181257915,0.00361079657060985,0,0.0107905072103638,0,0.68375176136845,0.0548630617977528
"PRDM2",0.334376608825072,0.527402121425038,0.512166385820237,0.242859190166785,0.23672954516926,0.453229718398347,0.491444164833897,0.649054994207,0.683755082372159,0.835881489756038,0.389401312014582,0.360040045809553,0.642777611163915
"KAZN",0.00343791270022159,0.00483628080180728,0.00849565795014798,0.272265706473421,0.733863289887722,0.0902327376024301,0.107847261853291,0.0776152148242025,0.0129988976934756,0.271232161839037,0,0.00823759192122885,0.014999272535282
"TMEM51",0,0,0,0,0,0,0,0.0113404339859557,0,0,0,0.157664162634592,0
"FHAD1",0,0,0,0,0,0.00656845290602633,0,0.00714287755107872,0,0.00640003276816777,0,0,0
"RP3-467K16.4",0,0,0,0.00296666712155563,0,0.00453127374565552,0,0,0,0.0558494418214741,0,0,0
"EFHD2",0.0108463140826432,0.0118536222059535,0.0188506317461712,0.00265130465399414,0.0393530156337681,0.146099078586329,0.00213910423726602,0.0182380551925266,0,0.674445899479713,0,0.46411630040724,0.24913425845188
"CASP9",0.0357723322450183,0.102692643657281,0.0599852773040371,0.0617524489650154,0.0660059800504104,0.0521859163677397,0.0236500960455066,0.0414561281379793,0.048196725798604,0.0325598087025302,0.159560222623314,0.0324504489340576,0.0917970184328413
"DNAJC16",0.127383961948721,0.143734251384555,0.133753901911058,0.0891562052341711,0.167731319430357,0.216336920589032,0.138195573358831,0.264547042279738,0.129465903225646,0.313697057629286,0.0891195852485363,0.0166310843357861,0
"AGMAT",0.00657566314042344,0.0134053683505658,0.020778230276435,0.00981067053221136,0.0251536916011767,0.00224886679602148,0,0.0107224364826896,0,0.0184322117776973,0.0199635067097346,0.0171396348914975,0.0479758969093927
"RP4-680D5.2",0.00945303723362037,0.0237103859330758,0.0100957626955593,0,0.00896039925532907,0.0281042476817086,0,0,0,0,0,0,0
"DDI2",0.125871777332363,0.252944083689401,0.1026046274478,0.060071058725192,0.109391622739064,0.0855280381663984,0.183893331119998,0.217290774414208,0.111031685050259,0.154674992495494,0.168316733628969,0.0231692624820146,0
"RP4-680D5.9",0,0,0,0,0,0,0,0.00868450579951297,0.00627052027760847,0,0,0,0
"PLEKHM2",0.0520864652127998,0.0827495449549219,0.0417825033980747,0.122240315429084,0.0566697467642665,0.042238572121297,0.163493651266469,0.0539034399803219,0.0183631696018318,0.164785866267746,0,0.0363010173911219,0.221540820940893
"SLC25A34",0.00413247732651451,0.00533479818460582,0.0113594358020837,0.00850600931792967,0.048262386913303,0.0161082830568762,0.0498050003064541,0.0358906219105185,0.0273023086257388,0.0704909304741352,0,0,0
"FBLIM1",0.00478257554754746,0.0141596712452194,0.036592161098738,0.00966897481475521,0.134088148949166,0.0121337110715154,0.00644275930495513,0.031824196184997,0.0240062050090422,0.06843858529775,0.0251024178648887,0,0.105999576001696
"UQCRHL",0.449135596827734,0.293705705116424,0.307740323684668,0.396708801265149,0.140626467974548,0.877178157782395,0.252958900874808,0.276822680925759,0.473177879266067,0.115314611935254,0.171813213116361,0.0691063195111495,0.704372770421622
"FLJ37453",0.37522692422879,0.711392492209997,0.4130656188722,0.266338087896892,0.443957621192191,0.503002416871009,0.248449812521788,0.392499846838551,0.364487093255924,0.219759391611563,0.717411473145303,0.158623311044476,0.205410512910051
"SPEN",0.218514771576831,0.493518215792395,0.376086193197587,0.193029547328844,0.279673788298177,0.330054116697445,0.644533516370426,0.53186768199127,0.493387958477158,0.947079947329855,0.58379925445521,0.139164668908737,0.104601685331085
"ZBTB17",0.108657727242991,0.180379982549641,0.130038094114223,0.0585922797350456,0.165263435194944,0.11687272846378,0.152069752864095,0.0645061839738042,0.186086540751915,0.154937370042214,0.134543725306374,0.192793399499411,0.252255918328345
"C1orf64",0.00190608926902239,0.000909135208770173,0.00523593105325989,0,0,0,0,0,0,0,0,0,0
"HSPB7",0.00265821914077225,0.00383209705784366,0,0.0815244115291859,0.0436131354990664,0.00388147075137123,0,0.0182900955474591,0.0252410520470493,0.0172093343429476,0,0,0.283586625270424
"CLCNKA",0.000971586133866631,0.00108555379744087,0.0058773017844645,0.0156679739141395,0.00878956125992749,0,0,0.0165840779584337,0,0.230031082673825,0,0,0
"CLCNKB",0.000196598005206544,0.00108555379744087,0.00283368801661675,0.0280820199068294,0.0326724609041174,0,0,0,0,0.0619792370482717,0,0,0
"FAM131C",0.00561462637206055,0.00268742289384593,0.0063763804538069,0.0916864130350914,0.273676445674692,0.0336476019354101,0.0288266623881594,0.00885551344266941,0.241300455429351,0.486842037114552,0,0,0.0971104753639054
"EPHA2",0.0132364679389022,0.0196050536904772,0,0.0166641540817411,0.0955828872178633,0.0187226468375868,0.0341729534912581,0.0212762335960239,0.00629401087101558,0.0365702574832676,0.0701085280013461,0,0
